,Date,precip_and_snowmelt_input_Bear Lake_mean,irrigation_Bear Lake_mean,AET_Bear Lake_mean,soil_thickness_Bear Lake_mean,soil_porosity_Bear Lake_mean,field_capacity_Bear Lake_mean,wilting_point_Bear Lake_mean,Geo_K_Bear Lake_mean,Runoff_Bear Lake_mean,Recharge_Bear Lake_mean,Soil_Water_End_Of_Previous_Timestep_Bear Lake_mean,Soil_Saturation_Percent_End_Of_Timestep_Bear Lake_mean,precip_and_snowmelt_input_m3_Bear Lake_sum,irrigation_m3_Bear Lake_sum,AET_m3_Bear Lake_sum,Runoff_m3_Bear Lake_sum,Recharge_m3_Bear Lake_sum,Soil_Water_End_Of_Previous_Timestep_m3_Bear Lake_sum,Bear Lake_area_m2
0,2024-01-01,74.86561524758763,0.0,3.225661471547663,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.28067856122808,49.88038220335011,113.31807406551394,56.264407208301,87200561.84463982,0.0,3757139.9689098042,2656410.636905974,58098654.17628662,101936056.7575894,1120793251.2611263
1,2024-01-01,74.86561524758763,0.0,3.225661471547663,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.28067856122808,49.88038220335011,113.31807406551394,56.264407208301,87200561.84463982,0.0,3757139.9689098042,2656410.636905974,58098654.17628662,101936056.7575894,1120793251.2611263
2,2024-01-01,74.86561524758763,0.0,3.225661471547663,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.28067856122808,49.88038220335011,113.31807406551394,56.264407208301,87200561.84463982,0.0,3757139.9689098042,2656410.636905974,58098654.17628662,101936056.7575894,1120793251.2611263
3,2024-01-01,74.86561524758763,0.0,3.225661471547663,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.28067856122808,49.88038220335011,113.31807406551394,56.264407208301,87200561.84463982,0.0,3757139.9689098042,2656410.636905974,58098654.17628662,101936056.7575894,1120793251.2611263
4,2024-01-01,74.86561524758763,0.0,3.225661471547663,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.28067856122808,49.88038220335011,113.31807406551394,56.264407208301,87200561.84463982,0.0,3757139.9689098042,2656410.636905974,58098654.17628662,101936056.7575894,1120793251.2611263
5,2024-01-01,74.86561524758763,0.0,3.225661471547663,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.28067856122808,49.88038220335011,113.31807406551394,56.264407208301,87200561.84463982,0.0,3757139.9689098042,2656410.636905974,58098654.17628662,101936056.7575894,1120793251.2611263
6,2024-01-01,74.86561524758763,0.0,3.225661471547663,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.28067856122808,49.88038220335011,113.31807406551394,56.264407208301,87200561.84463982,0.0,3757139.9689098042,2656410.636905974,58098654.17628662,101936056.7575894,1120793251.2611263
7,2024-01-01,74.86561524758763,0.0,3.225661471547663,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.28067856122808,49.88038220335011,113.31807406551394,56.264407208301,87200561.84463982,0.0,3757139.9689098042,2656410.636905974,58098654.17628662,101936056.7575894,1120793251.2611263
8,2024-01-01,74.86561524758763,0.0,3.225661471547663,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.28067856122808,49.88038220335011,113.31807406551394,56.264407208301,87200561.84463982,0.0,3757139.9689098042,2656410.636905974,58098654.17628662,101936056.7575894,1120793251.2611263
9,2024-01-01,74.86561524758763,0.0,3.225661471547663,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.28067856122808,49.88038220335011,113.31807406551394,56.264407208301,87200561.84463982,0.0,3757139.9689098042,2656410.636905974,58098654.17628662,101936056.7575894,1120793251.2611263
