,Date,precip_and_snowmelt_input_Bear Lake_mean,irrigation_Bear Lake_mean,AET_Bear Lake_mean,soil_thickness_Bear Lake_mean,soil_porosity_Bear Lake_mean,field_capacity_Bear Lake_mean,wilting_point_Bear Lake_mean,Geo_K_Bear Lake_mean,Runoff_Bear Lake_mean,Recharge_Bear Lake_mean,Soil_Water_End_Of_Previous_Timestep_Bear Lake_mean,Soil_Saturation_Percent_End_Of_Timestep_Bear Lake_mean,precip_and_snowmelt_input_m3_Bear Lake_sum,irrigation_m3_Bear Lake_sum,AET_m3_Bear Lake_sum,Runoff_m3_Bear Lake_sum,Recharge_m3_Bear Lake_sum,Soil_Water_End_Of_Previous_Timestep_m3_Bear Lake_sum,Bear Lake_area_m2
0,2024-01-01,74.8620331255449,0.0,5.1742660384197166,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.02716252456955,49.536714622834,115.54161906747872,56.99866305819475,87196389.43600014,0.0,6026844.992172548,2361116.3269691993,57698347.42071548,103936290.40287867,1120793251.2611425
1,2024-01-01,74.8620331255449,0.0,5.1742660384197166,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.02716252456955,49.536714622834,115.54161906747872,56.99866305819475,87196389.43600014,0.0,6026844.992172548,2361116.3269691993,57698347.42071548,103936290.40287867,1120793251.2611263
2,2024-01-01,74.8620331255449,0.0,5.1742660384197166,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.02716252456955,49.536714622834,115.54161906747872,56.99866305819475,87196389.43600014,0.0,6026844.992172548,2361116.3269691993,57698347.42071548,103936290.40287867,1120793251.2611263
3,2024-01-01,74.8620331255449,0.0,5.1742660384197166,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.02716252456955,49.536714622834,115.54161906747872,56.99866305819475,87196389.43600014,0.0,6026844.992172548,2361116.3269691993,57698347.42071548,103936290.40287867,1120793251.2611263
4,2024-01-01,74.8620331255449,0.0,5.1742660384197166,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.02716252456955,49.536714622834,115.54161906747872,56.99866305819475,87196389.43600014,0.0,6026844.992172548,2361116.3269691993,57698347.42071548,103936290.40287867,1120793251.2611263
5,2024-01-01,74.8620331255449,0.0,5.1742660384197166,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.02716252456955,49.536714622834,115.54161906747872,56.99866305819475,87196389.43600014,0.0,6026844.992172548,2361116.3269691993,57698347.42071548,103936290.40287867,1120793251.2611263
6,2024-01-01,74.8620331255449,0.0,5.1742660384197166,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.02716252456955,49.536714622834,115.54161906747872,56.99866305819475,87196389.43600014,0.0,6026844.992172548,2361116.3269691993,57698347.42071548,103936290.40287867,1120793251.2611263
7,2024-01-01,74.8620331255449,0.0,5.1742660384197166,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.02716252456955,49.536714622834,115.54161906747872,56.99866305819475,87196389.43600014,0.0,6026844.992172548,2361116.3269691993,57698347.42071548,103936290.40287867,1120793251.2611425
8,2024-01-01,74.8620331255449,0.0,5.1742660384197166,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.02716252456955,49.536714622834,115.54161906747872,56.99866305819475,87196389.43600014,0.0,6026844.992172548,2361116.3269691993,57698347.42071548,103936290.40287867,1120793251.2611263
9,2024-01-01,74.8620331255449,0.0,5.1742660384197166,389.8164823901402,0.5072296615029729,100.56480032922822,53.68500656524619,8032.44966650306,2.02716252456955,49.536714622834,115.54161906747872,56.99866305819475,87196389.43600014,0.0,6026844.992172548,2361116.3269691993,57698347.42071548,103936290.40287867,1120793251.2611263
