,Date,precip_and_snowmelt_input_Kanab_mean,irrigation_Kanab_mean,AET_Kanab_mean,soil_thickness_Kanab_mean,soil_porosity_Kanab_mean,field_capacity_Kanab_mean,wilting_point_Kanab_mean,Geo_K_Kanab_mean,Runoff_Kanab_mean,Recharge_Kanab_mean,Soil_Water_End_Of_Previous_Timestep_Kanab_mean,Soil_Saturation_Percent_End_Of_Timestep_Kanab_mean,precip_and_snowmelt_input_m3_Kanab_sum,irrigation_m3_Kanab_sum,AET_m3_Kanab_sum,Runoff_m3_Kanab_sum,Recharge_m3_Kanab_sum,Soil_Water_End_Of_Previous_Timestep_m3_Kanab_sum,Kanab_area_m2
0,2024-01-01,46.055976952639284,0.0,25.43330863418605,365.6332868932365,0.4559538582048876,75.97854193139248,35.295530847684134,9154.870412511313,0.15478046568042264,3.242176075885188,33.82198081887116,27.7108271384217,98512995.91189268,0.0,54401646.43920698,331030.5842975705,6934609.299344539,70228547.99621537,2166574322.2033434
1,2024-01-01,46.055976952639284,0.0,25.43330863418605,365.6332868932365,0.4559538582048876,75.97854193139248,35.295530847684134,9154.870412511313,0.15478046568042264,3.242176075885188,33.82198081887116,27.7108271384217,98512995.91189268,0.0,54401646.43920698,331030.5842975705,6934609.299344539,70228547.99621537,2166574322.2050066
2,2024-01-01,46.055976952639284,0.0,25.43330863418605,365.6332868932365,0.4559538582048876,75.97854193139248,35.295530847684134,9154.870412511313,0.15478046568042264,3.242176075885188,33.82198081887116,27.7108271384217,98512995.91189268,0.0,54401646.43920698,331030.5842975705,6934609.299344539,70228547.99621537,2166574322.2050066
3,2024-01-01,46.055976952639284,0.0,25.43330863418605,365.6332868932365,0.4559538582048876,75.97854193139248,35.295530847684134,9154.870412511313,0.15478046568042264,3.242176075885188,33.82198081887116,27.7108271384217,98512995.91189268,0.0,54401646.43920698,331030.5842975705,6934609.299344539,70228547.99621537,2166574322.2050066
4,2024-01-01,46.055976952639284,0.0,25.43330863418605,365.6332868932365,0.4559538582048876,75.97854193139248,35.295530847684134,9154.870412511313,0.15478046568042264,3.242176075885188,33.82198081887116,27.7108271384217,98512995.91189268,0.0,54401646.43920698,331030.5842975705,6934609.299344539,70228547.99621537,2166574322.2050066
5,2024-01-01,46.055976952639284,0.0,25.43330863418605,365.6332868932365,0.4559538582048876,75.97854193139248,35.295530847684134,9154.870412511313,0.15478046568042264,3.242176075885188,33.82198081887116,27.7108271384217,98512995.91189268,0.0,54401646.43920698,331030.5842975705,6934609.299344539,70228547.99621537,2166574322.2050066
6,2024-01-01,46.055976952639284,0.0,25.43330863418605,365.6332868932365,0.4559538582048876,75.97854193139248,35.295530847684134,9154.870412511313,0.15478046568042264,3.242176075885188,33.82198081887116,27.7108271384217,98512995.91189268,0.0,54401646.43920698,331030.5842975705,6934609.299344539,70228547.99621537,2166574322.2050066
7,2024-01-01,46.055976952639284,0.0,25.43330863418605,365.6332868932365,0.4559538582048876,75.97854193139248,35.295530847684134,9154.870412511313,0.15478046568042264,3.242176075885188,33.82198081887116,27.7108271384217,98512995.91189268,0.0,54401646.43920698,331030.5842975705,6934609.299344539,70228547.99621537,2166574322.2050066
8,2024-01-01,46.055976952639284,0.0,25.43330863418605,365.6332868932365,0.4559538582048876,75.97854193139248,35.295530847684134,9154.870412511313,0.15478046568042264,3.242176075885188,33.82198081887116,27.7108271384217,98512995.91189268,0.0,54401646.43920698,331030.5842975705,6934609.299344539,70228547.99621537,2166574322.2050066
9,2024-01-01,46.055976952639284,0.0,25.43330863418605,365.6332868932365,0.4559538582048876,75.97854193139248,35.295530847684134,9154.870412511313,0.15478046568042264,3.242176075885188,33.82198081887116,27.7108271384217,98512995.91189268,0.0,54401646.43920698,331030.5842975705,6934609.299344539,70228547.99621537,2166574322.2050066
