,Date,precip_and_snowmelt_input_Escalante_mean,irrigation_Escalante_mean,AET_Escalante_mean,soil_thickness_Escalante_mean,soil_porosity_Escalante_mean,field_capacity_Escalante_mean,wilting_point_Escalante_mean,Geo_K_Escalante_mean,Runoff_Escalante_mean,Recharge_Escalante_mean,Soil_Water_End_Of_Previous_Timestep_Escalante_mean,Soil_Saturation_Percent_End_Of_Timestep_Escalante_mean,precip_and_snowmelt_input_m3_Escalante_sum,irrigation_m3_Escalante_sum,AET_m3_Escalante_sum,Runoff_m3_Escalante_sum,Recharge_m3_Escalante_sum,Soil_Water_End_Of_Previous_Timestep_m3_Escalante_sum,Escalante_area_m2
0,2024-01-01,18.07034562971429,0.0,7.722048789907313,297.8891294412975,0.4587498962064873,61.473063754529264,28.30992516409092,14878.167877275348,0.29260536771154616,2.5382314831665114,38.46762761999139,26.041881847786158,94813322.26951165,0.0,40517270.126619615,1535326.817570472,13318032.31193554,201838286.42176455,5244765854.955694
1,2024-01-01,18.07034562971429,0.0,7.722048789907313,297.8891294412975,0.4587498962064873,61.473063754529264,28.30992516409092,14878.167877275348,0.29260536771154616,2.5382314831665114,38.46762761999139,26.041881847786158,94813322.26951165,0.0,40517270.126619615,1535326.817570472,13318032.31193554,201838286.42176455,5244765854.955694
2,2024-01-01,18.07034562971429,0.0,7.722048789907313,297.8891294412975,0.4587498962064873,61.473063754529264,28.30992516409092,14878.167877275348,0.29260536771154616,2.5382314831665114,38.46762761999139,26.041881847786158,94813322.26951165,0.0,40517270.126619615,1535326.817570472,13318032.31193554,201838286.42176455,5244765854.95548
3,2024-01-01,18.07034562971429,0.0,7.722048789907313,297.8891294412975,0.4587498962064873,61.473063754529264,28.30992516409092,14878.167877275348,0.29260536771154616,2.5382314831665114,38.46762761999139,26.041881847786158,94813322.26951165,0.0,40517270.126619615,1535326.817570472,13318032.31193554,201838286.42176455,5244765854.955694
4,2024-01-01,18.07034562971429,0.0,7.722048789907313,297.8891294412975,0.4587498962064873,61.473063754529264,28.30992516409092,14878.167877275348,0.29260536771154616,2.5382314831665114,38.46762761999139,26.041881847786158,94813322.26951165,0.0,40517270.126619615,1535326.817570472,13318032.31193554,201838286.42176455,5244765854.95548
5,2024-01-01,18.07034562971429,0.0,7.722048789907313,297.8891294412975,0.4587498962064873,61.473063754529264,28.30992516409092,14878.167877275348,0.29260536771154616,2.5382314831665114,38.46762761999139,26.041881847786158,94813322.26951165,0.0,40517270.126619615,1535326.817570472,13318032.31193554,201838286.42176455,5244765854.955694
6,2024-01-01,18.07034562971429,0.0,7.722048789907313,297.8891294412975,0.4587498962064873,61.473063754529264,28.30992516409092,14878.167877275348,0.29260536771154616,2.5382314831665114,38.46762761999139,26.041881847786158,94813322.26951165,0.0,40517270.126619615,1535326.817570472,13318032.31193554,201838286.42176455,5244765854.955694
7,2024-01-01,18.07034562971429,0.0,7.722048789907313,297.8891294412975,0.4587498962064873,61.473063754529264,28.30992516409092,14878.167877275348,0.29260536771154616,2.5382314831665114,38.46762761999139,26.041881847786158,94813322.26951165,0.0,40517270.126619615,1535326.817570472,13318032.31193554,201838286.42176455,5244765854.955694
8,2024-01-01,18.07034562971429,0.0,7.722048789907313,297.8891294412975,0.4587498962064873,61.473063754529264,28.30992516409092,14878.167877275348,0.29260536771154616,2.5382314831665114,38.46762761999139,26.041881847786158,94813322.26951165,0.0,40517270.126619615,1535326.817570472,13318032.31193554,201838286.42176455,5244765854.955694
9,2024-01-01,18.07034562971429,0.0,7.722048789907313,297.8891294412975,0.4587498962064873,61.473063754529264,28.30992516409092,14878.167877275348,0.29260536771154616,2.5382314831665114,38.46762761999139,26.041881847786158,94813322.26951165,0.0,40517270.126619615,1535326.817570472,13318032.31193554,201838286.42176455,5244765854.955694
