,Date,precip_and_snowmelt_input_Escalante Desert_mean,irrigation_Escalante Desert_mean,AET_Escalante Desert_mean,soil_thickness_Escalante Desert_mean,soil_porosity_Escalante Desert_mean,field_capacity_Escalante Desert_mean,wilting_point_Escalante Desert_mean,Geo_K_Escalante Desert_mean,Runoff_Escalante Desert_mean,Recharge_Escalante Desert_mean,Soil_Water_End_Of_Previous_Timestep_Escalante Desert_mean,Soil_Saturation_Percent_End_Of_Timestep_Escalante Desert_mean,precip_and_snowmelt_input_m3_Escalante Desert_sum,irrigation_m3_Escalante Desert_sum,AET_m3_Escalante Desert_sum,Runoff_m3_Escalante Desert_sum,Recharge_m3_Escalante Desert_sum,Soil_Water_End_Of_Previous_Timestep_m3_Escalante Desert_sum,Escalante Desert_area_m2
0,2024-01-01,34.256689067397495,0.0,17.506963760727746,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.5370064552041335,5.858650084139225,131.90462671019915,45.49036737101768,291893341.3592382,0.0,149157938.5632471,4576106.070402054,49936006.951870434,1123951153.6796007,8518533169.153062
1,2024-01-01,34.256689067397495,0.0,17.506963760727746,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.5370064552041335,5.858650084139225,131.90462671019915,45.49036737101768,291893341.3592382,0.0,149157938.5632471,4576106.070402054,49936006.951870434,1123951153.6796007,8518533169.124096
2,2024-01-01,34.256689067397495,0.0,17.506963760727746,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.5370064552041335,5.858650084139225,131.90462671019915,45.49036737101768,291893341.3592382,0.0,149157938.5632471,4576106.070402054,49936006.951870434,1123951153.6796007,8518533169.124096
3,2024-01-01,34.256689067397495,0.0,17.506963760727746,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.5370064552041335,5.858650084139225,131.90462671019915,45.49036737101768,291893341.3592382,0.0,149157938.5632471,4576106.070402054,49936006.951870434,1123951153.6796007,8518533169.124096
4,2024-01-01,34.256689067397495,0.0,17.506963760727746,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.5370064552041335,5.858650084139225,131.90462671019915,45.49036737101768,291893341.3592382,0.0,149157938.5632471,4576106.070402054,49936006.951870434,1123951153.6796007,8518533169.153062
5,2024-01-01,34.256689067397495,0.0,17.506963760727746,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.5370064552041335,5.858650084139225,131.90462671019915,45.49036737101768,291893341.3592382,0.0,149157938.5632471,4576106.070402054,49936006.951870434,1123951153.6796007,8518533169.124096
6,2024-01-01,34.256689067397495,0.0,17.506963760727746,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.5370064552041335,5.858650084139225,131.90462671019915,45.49036737101768,291893341.3592382,0.0,149157938.5632471,4576106.070402054,49936006.951870434,1123951153.6796007,8518533169.153062
7,2024-01-01,34.256689067397495,0.0,17.506963760727746,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.5370064552041335,5.858650084139225,131.90462671019915,45.49036737101768,291893341.3592382,0.0,149157938.5632471,4576106.070402054,49936006.951870434,1123951153.6796007,8518533169.124096
8,2024-01-01,34.256689067397495,0.0,17.506963760727746,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.5370064552041335,5.858650084139225,131.90462671019915,45.49036737101768,291893341.3592382,0.0,149157938.5632471,4576106.070402054,49936006.951870434,1123951153.6796007,8518533169.124096
9,2024-01-01,34.256689067397495,0.0,17.506963760727746,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.5370064552041335,5.858650084139225,131.90462671019915,45.49036737101768,291893341.3592382,0.0,149157938.5632471,4576106.070402054,49936006.951870434,1123951153.6796007,8518533169.124096
10,2024-01-01,34.256689067397495,0.0,17.506963760727746,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.5370064552041335,5.858650084139225,131.90462671019915,45.49036737101768,291893341.3592382,0.0,149157938.5632471,4576106.070402054,49936006.951870434,1123951153.6796007,8518533169.124096
11,2024-01-01,34.256689067397495,0.0,17.506963760727746,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.5370064552041335,5.858650084139225,131.90462671019915,45.49036737101768,291893341.3592382,0.0,149157938.5632471,4576106.070402054,49936006.951870434,1123951153.6796007,8518533169.124096
12,2024-01-01,34.256689067397495,0.0,17.506963760727746,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.5370064552041335,5.858650084139225,131.90462671019915,45.49036737101768,291893341.3592382,0.0,149157938.5632471,4576106.070402054,49936006.951870434,1123951153.6796007,8518533169.124096
13,2024-01-01,34.256689067397495,0.0,17.506963760727746,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.5370064552041335,5.858650084139225,131.90462671019915,45.49036737101768,291893341.3592382,0.0,149157938.5632471,4576106.070402054,49936006.951870434,1123951153.6796007,8518533169.153062
14,2024-01-01,34.256689067397495,0.0,17.506963760727746,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.5370064552041335,5.858650084139225,131.90462671019915,45.49036737101768,291893341.3592382,0.0,149157938.5632471,4576106.070402054,49936006.951870434,1123951153.6796007,8518533169.124096
15,2024-01-01,34.256689067397495,0.0,17.506963760727746,523.0029519546292,0.49355282888252866,114.58771361642417,54.46437324342015,9407.401134047455,0.5370064552041335,5.858650084139225,131.90462671019915,45.49036737101768,291893341.3592382,0.0,149157938.5632471,4576106.070402054,49936006.951870434,1123951153.6796007,8518533169.124096
