,Date,precip_and_snowmelt_input_Upper Colorado-Kane Springs_mean,irrigation_Upper Colorado-Kane Springs_mean,AET_Upper Colorado-Kane Springs_mean,soil_thickness_Upper Colorado-Kane Springs_mean,soil_porosity_Upper Colorado-Kane Springs_mean,field_capacity_Upper Colorado-Kane Springs_mean,wilting_point_Upper Colorado-Kane Springs_mean,Geo_K_Upper Colorado-Kane Springs_mean,Runoff_Upper Colorado-Kane Springs_mean,Recharge_Upper Colorado-Kane Springs_mean,Soil_Water_End_Of_Previous_Timestep_Upper Colorado-Kane Springs_mean,Soil_Saturation_Percent_End_Of_Timestep_Upper Colorado-Kane Springs_mean,precip_and_snowmelt_input_m3_Upper Colorado-Kane Springs_sum,irrigation_m3_Upper Colorado-Kane Springs_sum,AET_m3_Upper Colorado-Kane Springs_sum,Runoff_m3_Upper Colorado-Kane Springs_sum,Recharge_m3_Upper Colorado-Kane Springs_sum,Soil_Water_End_Of_Previous_Timestep_m3_Upper Colorado-Kane Springs_sum,Upper Colorado-Kane Springs_area_m2
0,2024-01-01,18.45772585232475,0.0,13.68759372860722,300.84631608616013,0.45591667364562777,60.12065635498714,29.528732883734506,17845.058468484487,0.38767542379134,1.6385250486119187,9.777113652467357,9.010467293602336,108735596.01084241,0.0,80636166.4046356,2283554.8178029023,9651831.94298873,57594983.92499164,5887689347.795564
1,2024-01-01,18.45772585232475,0.0,13.68759372860722,300.84631608616013,0.45591667364562777,60.12065635498714,29.528732883734506,17845.058468484487,0.38767542379134,1.6385250486119187,9.777113652467357,9.010467293602336,108735596.01084241,0.0,80636166.4046356,2283554.8178029023,9651831.94298873,57594983.92499164,5887689347.795564
2,2024-01-01,18.45772585232475,0.0,13.68759372860722,300.84631608616013,0.45591667364562777,60.12065635498714,29.528732883734506,17845.058468484487,0.38767542379134,1.6385250486119187,9.777113652467357,9.010467293602336,108735596.01084241,0.0,80636166.4046356,2283554.8178029023,9651831.94298873,57594983.92499164,5887689347.795564
3,2024-01-01,18.45772585232475,0.0,13.68759372860722,300.84631608616013,0.45591667364562777,60.12065635498714,29.528732883734506,17845.058468484487,0.38767542379134,1.6385250486119187,9.777113652467357,9.010467293602336,108735596.01084241,0.0,80636166.4046356,2283554.8178029023,9651831.94298873,57594983.92499164,5887689347.795336
4,2024-01-01,18.45772585232475,0.0,13.68759372860722,300.84631608616013,0.45591667364562777,60.12065635498714,29.528732883734506,17845.058468484487,0.38767542379134,1.6385250486119187,9.777113652467357,9.010467293602336,108735596.01084241,0.0,80636166.4046356,2283554.8178029023,9651831.94298873,57594983.92499164,5887689347.795336
5,2024-01-01,18.45772585232475,0.0,13.68759372860722,300.84631608616013,0.45591667364562777,60.12065635498714,29.528732883734506,17845.058468484487,0.38767542379134,1.6385250486119187,9.777113652467357,9.010467293602336,108735596.01084241,0.0,80636166.4046356,2283554.8178029023,9651831.94298873,57594983.92499164,5887689347.795564
6,2024-01-01,18.45772585232475,0.0,13.68759372860722,300.84631608616013,0.45591667364562777,60.12065635498714,29.528732883734506,17845.058468484487,0.38767542379134,1.6385250486119187,9.777113652467357,9.010467293602336,108735596.01084241,0.0,80636166.4046356,2283554.8178029023,9651831.94298873,57594983.92499164,5887689347.795336
7,2024-01-01,18.45772585232475,0.0,13.68759372860722,300.84631608616013,0.45591667364562777,60.12065635498714,29.528732883734506,17845.058468484487,0.38767542379134,1.6385250486119187,9.777113652467357,9.010467293602336,108735596.01084241,0.0,80636166.4046356,2283554.8178029023,9651831.94298873,57594983.92499164,5887689347.795564
8,2024-01-01,18.45772585232475,0.0,13.68759372860722,300.84631608616013,0.45591667364562777,60.12065635498714,29.528732883734506,17845.058468484487,0.38767542379134,1.6385250486119187,9.777113652467357,9.010467293602336,108735596.01084241,0.0,80636166.4046356,2283554.8178029023,9651831.94298873,57594983.92499164,5887689347.795564
9,2024-01-01,18.45772585232475,0.0,13.68759372860722,300.84631608616013,0.45591667364562777,60.12065635498714,29.528732883734506,17845.058468484487,0.38767542379134,1.6385250486119187,9.777113652467357,9.010467293602336,108735596.01084241,0.0,80636166.4046356,2283554.8178029023,9651831.94298873,57594983.92499164,5887689347.795564
