,Date,precip_and_snowmelt_input_Fremont_mean,irrigation_Fremont_mean,AET_Fremont_mean,soil_thickness_Fremont_mean,soil_porosity_Fremont_mean,field_capacity_Fremont_mean,wilting_point_Fremont_mean,Geo_K_Fremont_mean,Runoff_Fremont_mean,Recharge_Fremont_mean,Soil_Water_End_Of_Previous_Timestep_Fremont_mean,Soil_Saturation_Percent_End_Of_Timestep_Fremont_mean,precip_and_snowmelt_input_m3_Fremont_sum,irrigation_m3_Fremont_sum,AET_m3_Fremont_sum,Runoff_m3_Fremont_sum,Recharge_m3_Fremont_sum,Soil_Water_End_Of_Previous_Timestep_m3_Fremont_sum,Fremont_area_m2
0,2024-01-01,27.005773773576237,0.0,7.569457024752557,322.1880089260717,0.4824469090043037,71.63906748090272,32.152657376622265,19111.30254536068,0.0,6.81165929752665,46.29017785795035,24.71093597083182,138449413.72970927,0.0,38807429.01530196,0.0,34920376.242044516,237315185.3465374,5124879115.6746025
1,2024-01-01,27.005773773576237,0.0,7.569457024752557,322.1880089260717,0.4824469090043037,71.63906748090272,32.152657376622265,19111.30254536068,0.0,6.81165929752665,46.29017785795035,24.71093597083182,138449413.72970927,0.0,38807429.01530196,0.0,34920376.242044516,237315185.3465374,5124879115.6746025
2,2024-01-01,27.005773773576237,0.0,7.569457024752557,322.1880089260717,0.4824469090043037,71.63906748090272,32.152657376622265,19111.30254536068,0.0,6.81165929752665,46.29017785795035,24.71093597083182,138449413.72970927,0.0,38807429.01530196,0.0,34920376.242044516,237315185.3465374,5124879115.6746025
3,2024-01-01,27.005773773576237,0.0,7.569457024752557,322.1880089260717,0.4824469090043037,71.63906748090272,32.152657376622265,19111.30254536068,0.0,6.81165929752665,46.29017785795035,24.71093597083182,138449413.72970927,0.0,38807429.01530196,0.0,34920376.242044516,237315185.3465374,5124879115.6746025
4,2024-01-01,27.005773773576237,0.0,7.569457024752557,322.1880089260717,0.4824469090043037,71.63906748090272,32.152657376622265,19111.30254536068,0.0,6.81165929752665,46.29017785795035,24.71093597083182,138449413.72970927,0.0,38807429.01530196,0.0,34920376.242044516,237315185.3465374,5124879115.6746025
5,2024-01-01,27.005773773576237,0.0,7.569457024752557,322.1880089260717,0.4824469090043037,71.63906748090272,32.152657376622265,19111.30254536068,0.0,6.81165929752665,46.29017785795035,24.71093597083182,138449413.72970927,0.0,38807429.01530196,0.0,34920376.242044516,237315185.3465374,5124879115.6746025
6,2024-01-01,27.005773773576237,0.0,7.569457024752557,322.1880089260717,0.4824469090043037,71.63906748090272,32.152657376622265,19111.30254536068,0.0,6.81165929752665,46.29017785795035,24.71093597083182,138449413.72970927,0.0,38807429.01530196,0.0,34920376.242044516,237315185.3465374,5124879115.670146
7,2024-01-01,27.005773773576237,0.0,7.569457024752557,322.1880089260717,0.4824469090043037,71.63906748090272,32.152657376622265,19111.30254536068,0.0,6.81165929752665,46.29017785795035,24.71093597083182,138449413.72970927,0.0,38807429.01530196,0.0,34920376.242044516,237315185.3465374,5124879115.6746025
8,2024-01-01,27.005773773576237,0.0,7.569457024752557,322.1880089260717,0.4824469090043037,71.63906748090272,32.152657376622265,19111.30254536068,0.0,6.81165929752665,46.29017785795035,24.71093597083182,138449413.72970927,0.0,38807429.01530196,0.0,34920376.242044516,237315185.3465374,5124879115.6746025
9,2024-01-01,27.005773773576237,0.0,7.569457024752557,322.1880089260717,0.4824469090043037,71.63906748090272,32.152657376622265,19111.30254536068,0.0,6.81165929752665,46.29017785795035,24.71093597083182,138449413.72970927,0.0,38807429.01530196,0.0,34920376.242044516,237315185.3465374,5124879115.6746025
