,Date,precip_and_snowmelt_input_Paria_mean,irrigation_Paria_mean,AET_Paria_mean,soil_thickness_Paria_mean,soil_porosity_Paria_mean,field_capacity_Paria_mean,wilting_point_Paria_mean,Geo_K_Paria_mean,Runoff_Paria_mean,Recharge_Paria_mean,Soil_Water_End_Of_Previous_Timestep_Paria_mean,Soil_Saturation_Percent_End_Of_Timestep_Paria_mean,precip_and_snowmelt_input_m3_Paria_sum,irrigation_m3_Paria_sum,AET_m3_Paria_sum,Runoff_m3_Paria_sum,Recharge_m3_Paria_sum,Soil_Water_End_Of_Previous_Timestep_m3_Paria_sum,Paria_area_m2
0,2024-01-01,21.923624802045456,0.0,23.612128276567905,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.0,0.04609215211261847,3.472323394693929,3.7657806328131693,66885919.56557038,0.0,70112497.64906672,0.0,140610.22773256645,10310040.051112458,3075737005.0361032
1,2024-01-01,21.923624802045456,0.0,23.612128276567905,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.0,0.04609215211261847,3.472323394693929,3.7657806328131693,66885919.56557038,0.0,70112497.64906672,0.0,140610.22773256645,10310040.051112458,3075737005.0361032
2,2024-01-01,21.923624802045456,0.0,23.612128276567905,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.0,0.04609215211261847,3.472323394693929,3.7657806328131693,66885919.56557038,0.0,70112497.64906672,0.0,140610.22773256645,10310040.051112458,3075737005.0361032
3,2024-01-01,21.923624802045456,0.0,23.612128276567905,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.0,0.04609215211261847,3.472323394693929,3.7657806328131693,66885919.56557038,0.0,70112497.64906672,0.0,140610.22773256645,10310040.051112458,3075737005.0359783
4,2024-01-01,21.923624802045456,0.0,23.612128276567905,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.0,0.04609215211261847,3.472323394693929,3.7657806328131693,66885919.56557038,0.0,70112497.64906672,0.0,140610.22773256645,10310040.051112458,3075737005.0359783
5,2024-01-01,21.923624802045456,0.0,23.612128276567905,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.0,0.04609215211261847,3.472323394693929,3.7657806328131693,66885919.56557038,0.0,70112497.64906672,0.0,140610.22773256645,10310040.051112458,3075737005.0361032
6,2024-01-01,21.923624802045456,0.0,23.612128276567905,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.0,0.04609215211261847,3.472323394693929,3.7657806328131693,66885919.56557038,0.0,70112497.64906672,0.0,140610.22773256645,10310040.051112458,3075737005.0361032
7,2024-01-01,21.923624802045456,0.0,23.612128276567905,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.0,0.04609215211261847,3.472323394693929,3.7657806328131693,66885919.56557038,0.0,70112497.64906672,0.0,140610.22773256645,10310040.051112458,3075737005.0361032
8,2024-01-01,21.923624802045456,0.0,23.612128276567905,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.0,0.04609215211261847,3.472323394693929,3.7657806328131693,66885919.56557038,0.0,70112497.64906672,0.0,140610.22773256645,10310040.051112458,3075737005.0359783
9,2024-01-01,21.923624802045456,0.0,23.612128276567905,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.0,0.04609215211261847,3.472323394693929,3.7657806328131693,66885919.56557038,0.0,70112497.64906672,0.0,140610.22773256645,10310040.051112458,3075737005.0361032
10,2024-01-01,21.923624802045456,0.0,23.612128276567905,270.4140943861232,0.4569771569030481,55.520599157486224,24.07685987981032,10636.888680735208,0.0,0.04609215211261847,3.472323394693929,3.7657806328131693,66885919.56557038,0.0,70112497.64906672,0.0,140610.22773256645,10310040.051112458,3075737005.0361032
