,Date,precip_and_snowmelt_input_Lower San Juan_mean,irrigation_Lower San Juan_mean,AET_Lower San Juan_mean,soil_thickness_Lower San Juan_mean,soil_porosity_Lower San Juan_mean,field_capacity_Lower San Juan_mean,wilting_point_Lower San Juan_mean,Geo_K_Lower San Juan_mean,Runoff_Lower San Juan_mean,Recharge_Lower San Juan_mean,Soil_Water_End_Of_Previous_Timestep_Lower San Juan_mean,Soil_Saturation_Percent_End_Of_Timestep_Lower San Juan_mean,precip_and_snowmelt_input_m3_Lower San Juan_sum,irrigation_m3_Lower San Juan_sum,AET_m3_Lower San Juan_sum,Runoff_m3_Lower San Juan_sum,Recharge_m3_Lower San Juan_sum,Soil_Water_End_Of_Previous_Timestep_m3_Lower San Juan_sum,Lower San Juan_area_m2
0,2024-01-01,17.14690907965857,0,8.48089056851791,322.09446503522105,0.44596361872896406,50.990561158685374,24.72279659275652,10012.576556534825,0.12043233018177629,3.0883534518508924,46.585229469626334,30.8373335653778,90811018.34362024,0,43575664.02476861,637824.9684192174,16355881.56072634,239358622.2602617,5347993441.012266
1,2024-01-01,17.14690907965857,0,8.48089056851791,322.09446503522105,0.44596361872896406,50.990561158685374,24.72279659275652,10012.576556534825,0.12043233018177629,3.0883534518508924,46.585229469626334,30.8373335653778,90811018.34362024,0,43575664.02476861,637824.9684192174,16355881.56072634,239358622.2602617,5347993441.012266
2,2024-01-01,17.14690907965857,0,8.48089056851791,322.09446503522105,0.44596361872896406,50.990561158685374,24.72279659275652,10012.576556534825,0.12043233018177629,3.0883534518508924,46.585229469626334,30.8373335653778,90811018.34362024,0,43575664.02476861,637824.9684192174,16355881.56072634,239358622.2602617,5347993441.012266
3,2024-01-01,17.14690907965857,0,8.48089056851791,322.09446503522105,0.44596361872896406,50.990561158685374,24.72279659275652,10012.576556534825,0.12043233018177629,3.0883534518508924,46.585229469626334,30.8373335653778,90811018.34362024,0,43575664.02476861,637824.9684192174,16355881.56072634,239358622.2602617,5347993441.012266
4,2024-01-01,17.14690907965857,0,8.48089056851791,322.09446503522105,0.44596361872896406,50.990561158685374,24.72279659275652,10012.576556534825,0.12043233018177629,3.0883534518508924,46.585229469626334,30.8373335653778,90811018.34362024,0,43575664.02476861,637824.9684192174,16355881.56072634,239358622.2602617,5347993441.012266
5,2024-01-01,17.14690907965857,0,8.48089056851791,322.09446503522105,0.44596361872896406,50.990561158685374,24.72279659275652,10012.576556534825,0.12043233018177629,3.0883534518508924,46.585229469626334,30.8373335653778,90811018.34362024,0,43575664.02476861,637824.9684192174,16355881.56072634,239358622.2602617,5347993441.012266
6,2024-01-01,17.14690907965857,0,8.48089056851791,322.09446503522105,0.44596361872896406,50.990561158685374,24.72279659275652,10012.576556534825,0.12043233018177629,3.0883534518508924,46.585229469626334,30.8373335653778,90811018.34362024,0,43575664.02476861,637824.9684192174,16355881.56072634,239358622.2602617,5347993441.012266
7,2024-01-01,17.14690907965857,0,8.48089056851791,322.09446503522105,0.44596361872896406,50.990561158685374,24.72279659275652,10012.576556534825,0.12043233018177629,3.0883534518508924,46.585229469626334,30.8373335653778,90811018.34362024,0,43575664.02476861,637824.9684192174,16355881.56072634,239358622.2602617,5347993441.006862
8,2024-01-01,17.14690907965857,0,8.48089056851791,322.09446503522105,0.44596361872896406,50.990561158685374,24.72279659275652,10012.576556534825,0.12043233018177629,3.0883534518508924,46.585229469626334,30.8373335653778,90811018.34362024,0,43575664.02476861,637824.9684192174,16355881.56072634,239358622.2602617,5347993441.012266
9,2024-01-01,17.14690907965857,0,8.48089056851791,322.09446503522105,0.44596361872896406,50.990561158685374,24.72279659275652,10012.576556534825,0.12043233018177629,3.0883534518508924,46.585229469626334,30.8373335653778,90811018.34362024,0,43575664.02476861,637824.9684192174,16355881.56072634,239358622.2602617,5347993441.012266
