,Date,precip_and_snowmelt_input_Upper Green-Flaming Gorge Reservoir_mean,irrigation_Upper Green-Flaming Gorge Reservoir_mean,AET_Upper Green-Flaming Gorge Reservoir_mean,soil_thickness_Upper Green-Flaming Gorge Reservoir_mean,soil_porosity_Upper Green-Flaming Gorge Reservoir_mean,field_capacity_Upper Green-Flaming Gorge Reservoir_mean,wilting_point_Upper Green-Flaming Gorge Reservoir_mean,Geo_K_Upper Green-Flaming Gorge Reservoir_mean,Runoff_Upper Green-Flaming Gorge Reservoir_mean,Recharge_Upper Green-Flaming Gorge Reservoir_mean,Soil_Water_End_Of_Previous_Timestep_Upper Green-Flaming Gorge Reservoir_mean,Soil_Saturation_Percent_End_Of_Timestep_Upper Green-Flaming Gorge Reservoir_mean,precip_and_snowmelt_input_m3_Upper Green-Flaming Gorge Reservoir_sum,irrigation_m3_Upper Green-Flaming Gorge Reservoir_sum,AET_m3_Upper Green-Flaming Gorge Reservoir_sum,Runoff_m3_Upper Green-Flaming Gorge Reservoir_sum,Recharge_m3_Upper Green-Flaming Gorge Reservoir_sum,Soil_Water_End_Of_Previous_Timestep_m3_Upper Green-Flaming Gorge Reservoir_sum,Upper Green-Flaming Gorge Reservoir_area_m2
0,2024-01-01,19.53617069574446,0.0,8.542826835145277,389.2006715067762,0.48519397166579836,86.69273676148214,38.81781824090322,21191.665778139275,0.5018593760673536,10.65688068599603,53.77604336747509,31.383755471608907,114966059.56348763,0.0,50268585.41839132,2953916.2105174875,62715592.081987545,313142724.1478131,5871175217.2348
1,2024-01-01,19.53617069574446,0.0,8.542826835145277,389.2006715067762,0.48519397166579836,86.69273676148214,38.81781824090322,21191.665778139275,0.5018593760673536,10.65688068599603,53.77604336747509,31.383755471608907,114966059.56348763,0.0,50268585.41839132,2953916.2105174875,62715592.081987545,313142724.1478131,5871175217.229581
2,2024-01-01,19.53617069574446,0.0,8.542826835145277,389.2006715067762,0.48519397166579836,86.69273676148214,38.81781824090322,21191.665778139275,0.5018593760673536,10.65688068599603,53.77604336747509,31.383755471608907,114966059.56348763,0.0,50268585.41839132,2953916.2105174875,62715592.081987545,313142724.1478131,5871175217.2348
3,2024-01-01,19.53617069574446,0.0,8.542826835145277,389.2006715067762,0.48519397166579836,86.69273676148214,38.81781824090322,21191.665778139275,0.5018593760673536,10.65688068599603,53.77604336747509,31.383755471608907,114966059.56348763,0.0,50268585.41839132,2953916.2105174875,62715592.081987545,313142724.1478131,5871175217.229581
4,2024-01-01,19.53617069574446,0.0,8.542826835145277,389.2006715067762,0.48519397166579836,86.69273676148214,38.81781824090322,21191.665778139275,0.5018593760673536,10.65688068599603,53.77604336747509,31.383755471608907,114966059.56348763,0.0,50268585.41839132,2953916.2105174875,62715592.081987545,313142724.1478131,5871175217.229581
5,2024-01-01,19.53617069574446,0.0,8.542826835145277,389.2006715067762,0.48519397166579836,86.69273676148214,38.81781824090322,21191.665778139275,0.5018593760673536,10.65688068599603,53.77604336747509,31.383755471608907,114966059.56348763,0.0,50268585.41839132,2953916.2105174875,62715592.081987545,313142724.1478131,5871175217.229581
6,2024-01-01,19.53617069574446,0.0,8.542826835145277,389.2006715067762,0.48519397166579836,86.69273676148214,38.81781824090322,21191.665778139275,0.5018593760673536,10.65688068599603,53.77604336747509,31.383755471608907,114966059.56348763,0.0,50268585.41839132,2953916.2105174875,62715592.081987545,313142724.1478131,5871175217.2348
7,2024-01-01,19.53617069574446,0.0,8.542826835145277,389.2006715067762,0.48519397166579836,86.69273676148214,38.81781824090322,21191.665778139275,0.5018593760673536,10.65688068599603,53.77604336747509,31.383755471608907,114966059.56348763,0.0,50268585.41839132,2953916.2105174875,62715592.081987545,313142724.1478131,5871175217.229581
8,2024-01-01,19.53617069574446,0.0,8.542826835145277,389.2006715067762,0.48519397166579836,86.69273676148214,38.81781824090322,21191.665778139275,0.5018593760673536,10.65688068599603,53.77604336747509,31.383755471608907,114966059.56348763,0.0,50268585.41839132,2953916.2105174875,62715592.081987545,313142724.1478131,5871175217.2348
9,2024-01-01,19.53617069574446,0.0,8.542826835145277,389.2006715067762,0.48519397166579836,86.69273676148214,38.81781824090322,21191.665778139275,0.5018593760673536,10.65688068599603,53.77604336747509,31.383755471608907,114966059.56348763,0.0,50268585.41839132,2953916.2105174875,62715592.081987545,313142724.1478131,5871175217.229581
