,Date,precip_and_snowmelt_input_Dirty Devil_mean,irrigation_Dirty Devil_mean,AET_Dirty Devil_mean,soil_thickness_Dirty Devil_mean,soil_porosity_Dirty Devil_mean,field_capacity_Dirty Devil_mean,wilting_point_Dirty Devil_mean,Geo_K_Dirty Devil_mean,Runoff_Dirty Devil_mean,Recharge_Dirty Devil_mean,Soil_Water_End_Of_Previous_Timestep_Dirty Devil_mean,Soil_Saturation_Percent_End_Of_Timestep_Dirty Devil_mean,precip_and_snowmelt_input_m3_Dirty Devil_sum,irrigation_m3_Dirty Devil_sum,AET_m3_Dirty Devil_sum,Runoff_m3_Dirty Devil_sum,Recharge_m3_Dirty Devil_sum,Soil_Water_End_Of_Previous_Timestep_m3_Dirty Devil_sum,Dirty Devil_area_m2
0,2024-01-01,3.041136691585897,0.0,4.732291106865359,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0010054656670998143,0.5427202284855739,45.01047807608581,28.207323865795868,6640256.118021467,0.0,10332809.765455872,2195.502196058099,1185023.3399893648,98280536.07541095,2182180205.807995
1,2024-01-01,3.041136691585897,0.0,4.732291106865359,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0010054656670998143,0.5427202284855739,45.01047807608581,28.207323865795868,6640256.118021467,0.0,10332809.765455872,2195.502196058099,1185023.3399893648,98280536.07541095,2182180205.807995
2,2024-01-01,3.041136691585897,0.0,4.732291106865359,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0010054656670998143,0.5427202284855739,45.01047807608581,28.207323865795868,6640256.118021467,0.0,10332809.765455872,2195.502196058099,1185023.3399893648,98280536.07541095,2182180205.8083053
3,2024-01-01,3.041136691585897,0.0,4.732291106865359,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0010054656670998143,0.5427202284855739,45.01047807608581,28.207323865795868,6640256.118021467,0.0,10332809.765455872,2195.502196058099,1185023.3399893648,98280536.07541095,2182180205.807995
4,2024-01-01,3.041136691585897,0.0,4.732291106865359,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0010054656670998143,0.5427202284855739,45.01047807608581,28.207323865795868,6640256.118021467,0.0,10332809.765455872,2195.502196058099,1185023.3399893648,98280536.07541095,2182180205.807995
5,2024-01-01,3.041136691585897,0.0,4.732291106865359,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0010054656670998143,0.5427202284855739,45.01047807608581,28.207323865795868,6640256.118021467,0.0,10332809.765455872,2195.502196058099,1185023.3399893648,98280536.07541095,2182180205.807995
6,2024-01-01,3.041136691585897,0.0,4.732291106865359,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0010054656670998143,0.5427202284855739,45.01047807608581,28.207323865795868,6640256.118021467,0.0,10332809.765455872,2195.502196058099,1185023.3399893648,98280536.07541095,2182180205.807995
7,2024-01-01,3.041136691585897,0.0,4.732291106865359,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0010054656670998143,0.5427202284855739,45.01047807608581,28.207323865795868,6640256.118021467,0.0,10332809.765455872,2195.502196058099,1185023.3399893648,98280536.07541095,2182180205.807995
8,2024-01-01,3.041136691585897,0.0,4.732291106865359,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0010054656670998143,0.5427202284855739,45.01047807608581,28.207323865795868,6640256.118021467,0.0,10332809.765455872,2195.502196058099,1185023.3399893648,98280536.07541095,2182180205.807995
9,2024-01-01,3.041136691585897,0.0,4.732291106865359,257.4002302322362,0.44705117530901617,38.72243307014939,21.050717040401874,9521.121192475546,0.0010054656670998143,0.5427202284855739,45.01047807608581,28.207323865795868,6640256.118021467,0.0,10332809.765455872,2195.502196058099,1185023.3399893648,98280536.07541095,2182180205.807995
