,Date,"precip_and_snowmelt_input_Pilot-Thousand Springs, Nevada, Utah_mean","irrigation_Pilot-Thousand Springs, Nevada, Utah_mean","AET_Pilot-Thousand Springs, Nevada, Utah_mean","soil_thickness_Pilot-Thousand Springs, Nevada, Utah_mean","soil_porosity_Pilot-Thousand Springs, Nevada, Utah_mean","field_capacity_Pilot-Thousand Springs, Nevada, Utah_mean","wilting_point_Pilot-Thousand Springs, Nevada, Utah_mean","Geo_K_Pilot-Thousand Springs, Nevada, Utah_mean","Runoff_Pilot-Thousand Springs, Nevada, Utah_mean","Recharge_Pilot-Thousand Springs, Nevada, Utah_mean","Soil_Water_End_Of_Previous_Timestep_Pilot-Thousand Springs, Nevada, Utah_mean","Soil_Saturation_Percent_End_Of_Timestep_Pilot-Thousand Springs, Nevada, Utah_mean","precip_and_snowmelt_input_m3_Pilot-Thousand Springs, Nevada, Utah_sum","irrigation_m3_Pilot-Thousand Springs, Nevada, Utah_sum","AET_m3_Pilot-Thousand Springs, Nevada, Utah_sum","Runoff_m3_Pilot-Thousand Springs, Nevada, Utah_sum","Recharge_m3_Pilot-Thousand Springs, Nevada, Utah_sum","Soil_Water_End_Of_Previous_Timestep_m3_Pilot-Thousand Springs, Nevada, Utah_sum","Pilot-Thousand Springs, Nevada, Utah_area_m2"
0,2024-01-01,17.77035067521993,0,18.07804578276233,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0,0.3662448580638615,24.984734126885353,11.619816971243123,9750655.84192052,0,9919300.350054903,0,200957.0855934455,13709089.65910355,443313336.6475908
1,2024-01-01,17.77035067521993,0,18.07804578276233,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0,0.3662448580638615,24.984734126885353,11.619816971243123,9750655.84192052,0,9919300.350054903,0,200957.0855934455,13709089.65910355,443313336.6475908
2,2024-01-01,17.77035067521993,0,18.07804578276233,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0,0.3662448580638615,24.984734126885353,11.619816971243123,9750655.84192052,0,9919300.350054903,0,200957.0855934455,13709089.65910355,443313336.647639
3,2024-01-01,17.77035067521993,0,18.07804578276233,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0,0.3662448580638615,24.984734126885353,11.619816971243123,9750655.84192052,0,9919300.350054903,0,200957.0855934455,13709089.65910355,443313336.647639
4,2024-01-01,17.77035067521993,0,18.07804578276233,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0,0.3662448580638615,24.984734126885353,11.619816971243123,9750655.84192052,0,9919300.350054903,0,200957.0855934455,13709089.65910355,443313336.6475908
5,2024-01-01,17.77035067521993,0,18.07804578276233,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0,0.3662448580638615,24.984734126885353,11.619816971243123,9750655.84192052,0,9919300.350054903,0,200957.0855934455,13709089.65910355,443313336.6475908
6,2024-01-01,17.77035067521993,0,18.07804578276233,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0,0.3662448580638615,24.984734126885353,11.619816971243123,9750655.84192052,0,9919300.350054903,0,200957.0855934455,13709089.65910355,443313336.6475908
7,2024-01-01,17.77035067521993,0,18.07804578276233,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0,0.3662448580638615,24.984734126885353,11.619816971243123,9750655.84192052,0,9919300.350054903,0,200957.0855934455,13709089.65910355,443313336.6475908
8,2024-01-01,17.77035067521993,0,18.07804578276233,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0,0.3662448580638615,24.984734126885353,11.619816971243123,9750655.84192052,0,9919300.350054903,0,200957.0855934455,13709089.65910355,443313336.6475908
9,2024-01-01,17.77035067521993,0,18.07804578276233,513.4541259698109,0.4893978590340014,120.45382074657186,46.313052428786115,4086.979308347153,0,0.3662448580638615,24.984734126885353,11.619816971243123,9750655.84192052,0,9919300.350054903,0,200957.0855934455,13709089.65910355,443313336.647639
