,Date,"precip_and_snowmelt_input_Pilot-Thousand Springs, Nevada, Utah_mean","irrigation_Pilot-Thousand Springs, Nevada, Utah_mean","AET_Pilot-Thousand Springs, Nevada, Utah_mean","soil_thickness_Pilot-Thousand Springs, Nevada, Utah_mean","soil_porosity_Pilot-Thousand Springs, Nevada, Utah_mean","field_capacity_Pilot-Thousand Springs, Nevada, Utah_mean","wilting_point_Pilot-Thousand Springs, Nevada, Utah_mean","Geo_K_Pilot-Thousand Springs, Nevada, Utah_mean","Runoff_Pilot-Thousand Springs, Nevada, Utah_mean","Recharge_Pilot-Thousand Springs, Nevada, Utah_mean","Soil_Water_End_Of_Previous_Timestep_Pilot-Thousand Springs, Nevada, Utah_mean","Soil_Saturation_Percent_End_Of_Timestep_Pilot-Thousand Springs, Nevada, Utah_mean","precip_and_snowmelt_input_m3_Pilot-Thousand Springs, Nevada, Utah_sum","irrigation_m3_Pilot-Thousand Springs, Nevada, Utah_sum","AET_m3_Pilot-Thousand Springs, Nevada, Utah_sum","Runoff_m3_Pilot-Thousand Springs, Nevada, Utah_sum","Recharge_m3_Pilot-Thousand Springs, Nevada, Utah_sum","Soil_Water_End_Of_Previous_Timestep_m3_Pilot-Thousand Springs, Nevada, Utah_sum","Pilot-Thousand Springs, Nevada, Utah_area_m2"
0,2024-01-01,16.402305294822153,0.0,5.526241664262799,571.740883079089,0.4839049310893902,132.53464092781184,50.76605923520208,3193.721838445044,4.215278248468396,4.953420769818306,208.16334104256748,69.47661026995522,7575223.040258825,0.0,2552221.3175576013,1946709.4674714464,2287754.067080994,96135904.90093572,443313336.6475908
1,2024-01-01,16.402305294822153,0.0,5.526241664262799,571.740883079089,0.4839049310893902,132.53464092781184,50.76605923520208,3193.721838445044,4.215278248468396,4.953420769818306,208.16334104256748,69.47661026995522,7575223.040258825,0.0,2552221.3175576013,1946709.4674714464,2287754.067080994,96135904.90093572,443313336.647639
2,2024-01-01,16.402305294822153,0.0,5.526241664262799,571.740883079089,0.4839049310893902,132.53464092781184,50.76605923520208,3193.721838445044,4.215278248468396,4.953420769818306,208.16334104256748,69.47661026995522,7575223.040258825,0.0,2552221.3175576013,1946709.4674714464,2287754.067080994,96135904.90093572,443313336.647639
3,2024-01-01,16.402305294822153,0.0,5.526241664262799,571.740883079089,0.4839049310893902,132.53464092781184,50.76605923520208,3193.721838445044,4.215278248468396,4.953420769818306,208.16334104256748,69.47661026995522,7575223.040258825,0.0,2552221.3175576013,1946709.4674714464,2287754.067080994,96135904.90093572,443313336.6475908
4,2024-01-01,16.402305294822153,0.0,5.526241664262799,571.740883079089,0.4839049310893902,132.53464092781184,50.76605923520208,3193.721838445044,4.215278248468396,4.953420769818306,208.16334104256748,69.47661026995522,7575223.040258825,0.0,2552221.3175576013,1946709.4674714464,2287754.067080994,96135904.90093572,443313336.6475908
5,2024-01-01,16.402305294822153,0.0,5.526241664262799,571.740883079089,0.4839049310893902,132.53464092781184,50.76605923520208,3193.721838445044,4.215278248468396,4.953420769818306,208.16334104256748,69.47661026995522,7575223.040258825,0.0,2552221.3175576013,1946709.4674714464,2287754.067080994,96135904.90093572,443313336.6475908
6,2024-01-01,16.402305294822153,0.0,5.526241664262799,571.740883079089,0.4839049310893902,132.53464092781184,50.76605923520208,3193.721838445044,4.215278248468396,4.953420769818306,208.16334104256748,69.47661026995522,7575223.040258825,0.0,2552221.3175576013,1946709.4674714464,2287754.067080994,96135904.90093572,443313336.6475908
7,2024-01-01,16.402305294822153,0.0,5.526241664262799,571.740883079089,0.4839049310893902,132.53464092781184,50.76605923520208,3193.721838445044,4.215278248468396,4.953420769818306,208.16334104256748,69.47661026995522,7575223.040258825,0.0,2552221.3175576013,1946709.4674714464,2287754.067080994,96135904.90093572,443313336.6475908
8,2024-01-01,16.402305294822153,0.0,5.526241664262799,571.740883079089,0.4839049310893902,132.53464092781184,50.76605923520208,3193.721838445044,4.215278248468396,4.953420769818306,208.16334104256748,69.47661026995522,7575223.040258825,0.0,2552221.3175576013,1946709.4674714464,2287754.067080994,96135904.90093572,443313336.6475908
9,2024-01-01,16.402305294822153,0.0,5.526241664262799,571.740883079089,0.4839049310893902,132.53464092781184,50.76605923520208,3193.721838445044,4.215278248468396,4.953420769818306,208.16334104256748,69.47661026995522,7575223.040258825,0.0,2552221.3175576013,1946709.4674714464,2287754.067080994,96135904.90093572,443313336.6475908
