,Date,precip_and_snowmelt_input_Goose_mean,irrigation_Goose_mean,AET_Goose_mean,soil_thickness_Goose_mean,soil_porosity_Goose_mean,field_capacity_Goose_mean,wilting_point_Goose_mean,Geo_K_Goose_mean,Runoff_Goose_mean,Recharge_Goose_mean,Soil_Water_End_Of_Previous_Timestep_Goose_mean,Soil_Saturation_Percent_End_Of_Timestep_Goose_mean,precip_and_snowmelt_input_m3_Goose_sum,irrigation_m3_Goose_sum,AET_m3_Goose_sum,Runoff_m3_Goose_sum,Recharge_m3_Goose_sum,Soil_Water_End_Of_Previous_Timestep_m3_Goose_sum,Goose_area_m2
0,2024-01-01,45.81387580059412,0.0,11.287902799788696,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,18.91846634522849,81.39704382585019,41.73519858278927,29246281.563608814,0.0,7205826.619270589,0,12076956.809352355,51960939.582659155,638199980.715298
1,2024-01-01,45.81387580059412,0.0,11.287902799788696,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,18.91846634522849,81.39704382585019,41.73519858278927,29246281.563608814,0.0,7205826.619270589,0,12076956.809352355,51960939.582659155,638199980.715298
2,2024-01-01,45.81387580059412,0.0,11.287902799788696,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,18.91846634522849,81.39704382585019,41.73519858278927,29246281.563608814,0.0,7205826.619270589,0,12076956.809352355,51960939.582659155,638199980.715298
3,2024-01-01,45.81387580059412,0.0,11.287902799788696,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,18.91846634522849,81.39704382585019,41.73519858278927,29246281.563608814,0.0,7205826.619270589,0,12076956.809352355,51960939.582659155,638199980.715298
4,2024-01-01,45.81387580059412,0.0,11.287902799788696,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,18.91846634522849,81.39704382585019,41.73519858278927,29246281.563608814,0.0,7205826.619270589,0,12076956.809352355,51960939.582659155,638199980.715298
5,2024-01-01,45.81387580059412,0.0,11.287902799788696,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,18.91846634522849,81.39704382585019,41.73519858278927,29246281.563608814,0.0,7205826.619270589,0,12076956.809352355,51960939.582659155,638199980.715298
6,2024-01-01,45.81387580059412,0.0,11.287902799788696,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,18.91846634522849,81.39704382585019,41.73519858278927,29246281.563608814,0.0,7205826.619270589,0,12076956.809352355,51960939.582659155,638199980.715298
7,2024-01-01,45.81387580059412,0.0,11.287902799788696,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,18.91846634522849,81.39704382585019,41.73519858278927,29246281.563608814,0.0,7205826.619270589,0,12076956.809352355,51960939.582659155,638199980.7154206
8,2024-01-01,45.81387580059412,0.0,11.287902799788696,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,18.91846634522849,81.39704382585019,41.73519858278927,29246281.563608814,0.0,7205826.619270589,0,12076956.809352355,51960939.582659155,638199980.715298
9,2024-01-01,45.81387580059412,0.0,11.287902799788696,373.8786438523508,0.527646482671718,95.60817654308033,35.460919646847906,6941.301351108305,0,18.91846634522849,81.39704382585019,41.73519858278927,29246281.563608814,0.0,7205826.619270589,0,12076956.809352355,51960939.582659155,638199980.715298
